Nome,Marca,Preço Original,Preço com Desconto,Percentual de Desconto,Link
Samsung Galaxy A55 5G Dual SIM 256 GB 8 GB RAM cor Rosa,Samsung,3299.0,2087.0,36.74,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=YIdixDWzQaU25FSSV8ujI87fHiOKFlRYo6T44lKULgNjdskiYgMQmPc4it7UlM0yKXOVSmGfMiQ6GucsXYU58jssU8wFWW511SqqVb2ZMwANK%2Bg7mj%2FRscQ9KD9jzOqdfdWZ3vjJ%2B5F%2FvMeeaxQz0yGYnqGlnK55oXzwoTcCmBxvlWmSqdlBhLKJJBDEygJahYN9S3yqVU5gW%2BRJbVOv9ndL0bT38yVtF%2F8WsWoHtHkRIS5va396u9n7rYE8cHv%2FKSojm8Wu1GmLESA7vD70muQwXIQawJ%2FN2cFXVCCAn15uUKdF2G7brXoGw5ehp9II3ClHB4k2flBPd9zPxS%2F242G2ZnlVfpbmMzhZ%2F1AA8cDLHKyP%2FPBcpgTzZvWjq%2FSjdGjuxA5MZy8Xxmpx8BYOxsLseg8iuBVASWPLZnaFzRlnevJWx%2FqoN1DDIQ3wpVby1gM380dQlQe3Zpx2BMgr%2BKxtfjd5UDXHUNrBM%2BqcNFCAM2SGGqNGklCA%2B%2BdSfkl%2BG%2F%2BzHdBHICnwR3jWoPh%2Fr%2FXnqmW0jU5OrXCRwYioe9W1dyU8sKcTeEX95KvEL6gFZ1PdDDKBGnMPE5cJS%2F7NsjVed9N4B8FgVDw%2BzlIISGYWKgmJ3stPrU0p4EyG3q0XfVpqh44LpYmJ2F4lhCi2zc1FbothtFvRFiNNVdynVVwz1d4VhM5ZXpg%2BwaNHIWbTaq4W6ed6DCzzGNhxpI1wxptqVn4P8aflbZFoLl74xmvAKhVOQLWSOMPxPg0mAT8b%2FnXnJMcIYBO%2BBavytxkPmx3VxwxZuY6NR2QHkKLZCbHYCRbcIsiKQMQCG%2BR9VkhCkjFNE9f3b%2BsGFXaB6ysRBHiMDXo46a62P40vI4nRlS0WEtgszzuUsMqG742wtYA2YcGKQLAYAfzA0pGnczSbFHM%2FnE7LybQ6EXsf&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fmax-bid-item-factor%2B23928%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fmax-bid-capped%2B36382%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Flax-top-domain%2B23443&rb=x
Smartphone Samsung Galaxy A22 128gb 4gb Ram - Excelente,Samsung,819.0,737.0,10.01,https://produto.mercadolivre.com.br/MLB-3485196415-smartphone-samsung-galaxy-a22-128gb-4gb-ram-excelente-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=27890faf-0e3e-438a-93c1-230fa142ef47&position=51&search_layout=grid&type=item&tracking_id=f7fc3fc7-a3dd-49ca-aa5e-0bf3a53d537a&deal_print_id=4780bead-fef4-45f9-afad-9e3d2d8150ad&promotion_type=TODAY_PROMOTION
Samsung Galaxy A21s 64gb (recondicionado),Samsung,699.99,615.0,12.14,https://produto.mercadolivre.com.br/MLB-3778904730-samsung-galaxy-a21s-64gb-recondicionado-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=27890faf-0e3e-438a-93c1-230fa142ef47&position=46&search_layout=grid&type=item&tracking_id=f7fc3fc7-a3dd-49ca-aa5e-0bf3a53d537a&deal_print_id=4780bead-fef4-45f9-afad-9e3d2d8150ad&promotion_type=TODAY_PROMOTION
Samsung Galaxy J7 Dual Sim 16gb Dourado 1.5gb Ram Excelente,Samsung,,676.0,,https://produto.mercadolivre.com.br/MLB-3728193989-samsung-galaxy-j7-dual-sim-16gb-dourado-15gb-ram-excelente-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=27890faf-0e3e-438a-93c1-230fa142ef47&position=43&search_layout=grid&type=item&tracking_id=f7fc3fc7-a3dd-49ca-aa5e-0bf3a53d537a&deal_print_id=4780bead-fef4-45f9-afad-9e3d2d8150ad&promotion_type=TODAY_PROMOTION
Celular Samsung Galaxy S8 Burn In Preto 64gb 4gb 12mp Usado,Samsung,799.0,719.0,10.01,https://produto.mercadolivre.com.br/MLB-3436160260-celular-samsung-galaxy-s8-burn-in-preto-64gb-4gb-12mp-usado-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=27890faf-0e3e-438a-93c1-230fa142ef47&position=40&search_layout=grid&type=item&tracking_id=f7fc3fc7-a3dd-49ca-aa5e-0bf3a53d537a&deal_print_id=4780bead-fef4-45f9-afad-9e3d2d8150ad&promotion_type=TODAY_PROMOTION
Samsung Galaxy A53 5g Dual Sim 128 Gb Azul 6 Gb Ram,Samsung,1999.0,1399.0,30.02,https://produto.mercadolivre.com.br/MLB-3557688879-samsung-galaxy-a53-5g-dual-sim-128-gb-azul-6-gb-ram-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=27890faf-0e3e-438a-93c1-230fa142ef47&position=36&search_layout=grid&type=item&tracking_id=f7fc3fc7-a3dd-49ca-aa5e-0bf3a53d537a&deal_print_id=4780bead-fef4-45f9-afad-9e3d2d8150ad&promotion_type=TODAY_PROMOTION
Samsung Galaxy A51 128gb Dual Sim Preto,Samsung,1199.0,1079.0,10.01,https://produto.mercadolivre.com.br/MLB-4736754440-samsung-galaxy-a51-128gb-dual-sim-preto-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=27890faf-0e3e-438a-93c1-230fa142ef47&position=33&search_layout=grid&type=item&tracking_id=f7fc3fc7-a3dd-49ca-aa5e-0bf3a53d537a&deal_print_id=4780bead-fef4-45f9-afad-9e3d2d8150ad&promotion_type=TODAY_PROMOTION
Samsung Galaxy A71 A715f 128gb 6gb Ram Azul | Excelente,Samsung,1599.0,959.0,40.03,https://produto.mercadolivre.com.br/MLB-4540426652-samsung-galaxy-a71-a715f-128gb-6gb-ram-azul-excelente-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=27890faf-0e3e-438a-93c1-230fa142ef47&position=32&search_layout=grid&type=item&tracking_id=f7fc3fc7-a3dd-49ca-aa5e-0bf3a53d537a&deal_print_id=4780bead-fef4-45f9-afad-9e3d2d8150ad&promotion_type=TODAY_PROMOTION
Samsung Galaxy S10e Tela 5.8 128gb Preto 6gb Ram,Samsung,1199.0,1019.0,15.01,https://produto.mercadolivre.com.br/MLB-4552126130-samsung-galaxy-s10e-tela-58-128gb-preto-6gb-ram-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=704bd8f3-e54b-417d-af7f-cb650198072b&position=23&search_layout=grid&type=item&tracking_id=63870f05-54ba-4e9b-afc7-06345254e337&deal_print_id=876a7059-8484-43c8-908b-3f1eacf780bf&promotion_type=TODAY_PROMOTION
Samsung Galaxy A305gt A30 64gb 4gb Ram Dual | Excelente,Samsung,1149.0,689.0,40.03,https://produto.mercadolivre.com.br/MLB-3546001243-samsung-galaxy-a305gt-a30-64gb-4gb-ram-dual-excelente-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=27890faf-0e3e-438a-93c1-230fa142ef47&position=27&search_layout=grid&type=item&tracking_id=f7fc3fc7-a3dd-49ca-aa5e-0bf3a53d537a&deal_print_id=4780bead-fef4-45f9-afad-9e3d2d8150ad&promotion_type=TODAY_PROMOTION
Smartphone Samsung Galaxy S9 128gb 4gb Ram Nf-e - Excelente,Samsung,1049.0,944.0,10.01,https://produto.mercadolivre.com.br/MLB-3482672095-smartphone-samsung-galaxy-s9-128gb-4gb-ram-nf-e-excelente-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=27890faf-0e3e-438a-93c1-230fa142ef47&position=23&search_layout=grid&type=item&tracking_id=f7fc3fc7-a3dd-49ca-aa5e-0bf3a53d537a&deal_print_id=4780bead-fef4-45f9-afad-9e3d2d8150ad&promotion_type=TODAY_PROMOTION
Samsung Galaxy S10 Lite 128gb Seminovo Ótimo,Samsung,1099.0,967.0,12.01,https://produto.mercadolivre.com.br/MLB-3714140687-samsung-galaxy-s10-lite-128gb-seminovo-otimo-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=27890faf-0e3e-438a-93c1-230fa142ef47&position=22&search_layout=grid&type=item&tracking_id=f7fc3fc7-a3dd-49ca-aa5e-0bf3a53d537a&deal_print_id=4780bead-fef4-45f9-afad-9e3d2d8150ad&promotion_type=TODAY_PROMOTION
Samsung Galaxy A35 5G Dual SIM 256 GB Rosa 8 GB RAM,Samsung,2799.0,1797.0,35.8,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=wtM9oCC9tab8V1OVGhtBG81nE7d2kdAAR8yMGyU01JcWIDtD%2BqXmDVwuFoiD9YsE4VcYyigo43zmpnxJ%2B62U%2BPgBtuOztguKzED%2FJTC9Cat%2Bc9AHVaXMwZT%2Fkfa%2Bd2dYpBaJUVvbbIWT9ALJE1Kce%2FjdHLHwW19vpDQLwNLF%2FAMynD4eZza%2Fe2aQ54P%2FJbNcMayISLVOgxfXbfmdZ9zcKBpig1WFjn6aYQka2jRIAUHB78fNC3huIrmSoFk2JEey4bZwfp1V6GPwTRMrdVVKMgPOOAB4cxev%2Fy0ZJ2j3guvz3eT2EtWpFnQKNjalOFsSNaVGgf5KW%2BjAd8Ycop1WDvdvnPPjrQP94esfea3w%2FYFHOkWMfEGdxC4BwGGC4aMLphxXHiDJHZhfl%2FjLrw1UlQauOm%2B7US%2B6O%2BHDerD4sw%2BZjMCmDWMnyZA59%2FvhgLmtd34My1J34yCIeNsA5Vc1UpZWnuSasN%2FbFa5eJblZFV8%2BTrvlGPAHPIPAkg%2F73qlH6hcka4udsPzIvf0YBoQI%2F2lnrVevsqEdwS1agMDZ4EOm8AjSRbZMKulStxsufUYJHYOFIgofu%2F8IFENh3H1MlCw1G2s8eRzG96rMAulVu9f%2B7tpL4gaX9V92YLsb4SZkthVAlQLSMy5VtxwwLvezH3O9Oeq4cg7eRZ9xI6L4maF2Vxy1kUzIjYpnZO%2FGyPnjejNXLtUYchPMyv08DNBqx%2B9u6lOtbB3v7qDqpBE98MaWkxJeC0bJO2K7H5dcGUNHaAJ9ioM0tl4Yv%2Fj3CedQNfqLaltXnnnuZnbdp2Hks7CMnrvBeEpZgjiAbFG0ZSR1m6MM3JEOGluc5nuMktvBMNrf1KjAwhxirbCn%2BjgCxjxkp34rhR5SOj%2Bom3QwfV7gNi2GI%2Fmau%2FJoFoccF%2B8XdB2kOYwwIqT30g%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fmax-bid-item-factor%2B23928%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fmax-bid-capped%2B36382%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Flax-top-domain%2B23443&rb=x
Samsung Galaxy A35 5G 5G Dual SIM 128 GB azul-escuro 6 GB RAM,Samsung,2499.0,1480.0,40.78,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=D7Ki7bu3Pr8A7F9hUcq24w4flg1X4SyMy66Cf77YOTU4QYko5pWTCAgMcNHl7WzVtN15k3dMbhk1SiBKWU8I%2F%2F2%2Bb%2BIRCecQYOMEeWRyESLYVUtmZgC4wGtaE5m6jhgA3I%2BkvDWfVWCKbaTZSq%2FeJSXI4gIn9%2BCRnPkrEM7tjUD3ETrvlkJoPynep6AdPXtFZDU4DPcpLxqlvu0W4zs%2Biu%2F93juYD2HDp%2BtFrH6YMGlOY%2BCA6o1umDhjrVeu2ITL6ocqjyN7BmgpUe1a6aFey6l1KhygQmpo9wTKEhCXidrVI2nlL%2FS1uAuZSxAMFkD3aRJixuFOMpc7EWoUhXM38k8qudeSF2ruNrQ4qB32RHdnlpheJVpfX65Kd%2FwUFX22UBDGw68dYeK2arPcwAAF0V17HQdSY9Wc4xyp6Q9M3n3Oxfdt38%2Fsq%2BN2zQKtl8InAKEZGWVG0XufMix9Hm0xHTKCP%2FCcZidPLTbDE0nWiD9%2FmIXX0XyhPEJMsKVpy%2B5%2B6%2BDGPsgBGKMyQUUrsktj3CgbH27sqXsYtP%2FuYiGthfxIJr9d3p4qgFIDd2ptt0%2BvqjLSXOc6EMJVmxT6AJ%2FATIizDr9E95ebTKtf40RmDz%2FKvz8Jy3X9JORroM5Q2LBZPf8x33ni%2FjRUBMnaVS8I6yVlI5rE%2FU3Gi84fjLVc2CJaBuN6Y4Z7KtlKX8UH54yWBeCTQQoNJZqbHfdW6ej%2FnXv3QhDXyishlMbkJ3%2BG5jnJU6HP8Q6ysrr1IB%2FDszsFk8J7tvAOwDxtCloJYGNtnlNw7JKabdc02F6E48YB3FYQtpHq%2FO4fut07OJjSdkt9hK8pGz7HdBq1VqChZphiTTGYPlT7Ln%2FyeHGCUA9sePIQxJXbxHlG6mbmLV6xL3MBqvtExjayweuMlPU%2BIdV6Avzbi16VpER3Il1DjDasAYwOyww%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fmax-bid-item-factor%2B23928%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fmax-bid-capped%2B36382%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Flax-top-domain%2B23443&rb=x
Samsung Galaxy A22 Dual A225 128gb 4gb Ram Tela 6.4' Outlet,Samsung,1199.85,720.0,39.99,https://produto.mercadolivre.com.br/MLB-3307214966-samsung-galaxy-a22-dual-a225-128gb-4gb-ram-tela-64-outlet-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=27890faf-0e3e-438a-93c1-230fa142ef47&position=16&search_layout=grid&type=item&tracking_id=f7fc3fc7-a3dd-49ca-aa5e-0bf3a53d537a&deal_print_id=4780bead-fef4-45f9-afad-9e3d2d8150ad&promotion_type=TODAY_PROMOTION
Samsung Galaxy Z Flip4 5g 256gb Grafite 8 Gb Ram,Samsung,2799.0,2519.0,10.0,https://produto.mercadolivre.com.br/MLB-4651983882-samsung-galaxy-z-flip4-5g-256gb-grafite-8-gb-ram-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=27890faf-0e3e-438a-93c1-230fa142ef47&position=11&search_layout=grid&type=item&tracking_id=f7fc3fc7-a3dd-49ca-aa5e-0bf3a53d537a&deal_print_id=4780bead-fef4-45f9-afad-9e3d2d8150ad&promotion_type=TODAY_PROMOTION
Samsung Galaxy A55 5G Dual SIM 256 GB Azul escuro 8 GB RAM,Samsung,3299.0,2087.0,36.74,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=YSrQoI4yC2%2BJvebqgZ087E4gjYSqy3CIn2BbQc5CJNLRQJTJj4THqQ5GP1syW%2FuCLgVbI0SKTjVCabZeKzANnkDyHMYt7F%2B2Uk9bnTczILbalv16Lum22ucbgjSw3j7nVDCZiXVb0K4DAiZ00m1qkZeG07iwmpAmmw3M9EoF8GUMUM7L2cp%2BKtPjpz3birQ4p6CsX8kT2I7LW9Kc7wpv%2FwlIz1roM4if6nMy4rYUe9VD0sr4r8VqLRsYNbX4JjmHoYF%2FUnTFXJT8MFiy6dK1z3o1ZyQs02cQpQB2BRnWHGtzpHSyTtx%2FhDeAlAIgGCT8YT9DVkMqKvTh4k3XjHjn4aOyIviUzRVhywAh46IWJuTc%2BHrEqcE5gYb2sTTKyHx9Exam1rU77Fc0hUBBIMAgZMW293%2FL1G8uxhAK8t1pui7FQCwppyG1%2FBhLfu4EPyGVM1s8XFfKp20V3hp8NpXwokoMD%2BFgIHCjzCjuDI9%2BrePriWPAAnb6kL4m%2BNPCHOLNfkhfKQaq77Phn50d7dEyrP0IfIIg6phNoFp43cObLKB223UVbT60ZEshzJ4oq4%2FOFHLCBQ2QjnjDnU5%2BLtU2DQH5JuGP%2BMFb5xxOIMeWQpIQIrBhgFHXR2V%2BgSA4hmoVpCTR2XeAdoBxy%2BArk9%2FE%2FVL%2BuU1yy7pY3hLlJPyx8Pl5eBoQbHs0ZoJyHPWCaJ3v9PJgqnLmPDsugTAcXtgvsfgN3iMl2izZ6cDNErs2BzIEDixfvPsRkMVaxJF6IHqtvU%2BVyAdLyenuVC1BJtxVeXVWdB7%2Fysvy%2F71AyDX3kpRZf5BS0zP3wkw%2Fy%2FTAtxBfBLSRUS51oSH%2FOiD592i5RoGE4Mi131J3wXChUEMcIvt%2F9dVKwYUq7S73p4DWpFtW8ZxA3yIWW%2Bpai7di9EwALMHazzzn0HR8aAeTOjs%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fmax-bid-item-factor%2B23928%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fmax-bid-capped%2B36382%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Flax-top-domain%2B23443&rb=x
Samsung Galaxy J2 Core J260m 16gb/1gb | Excelente,Samsung,499.0,474.0,5.01,https://produto.mercadolivre.com.br/MLB-3725899907-samsung-galaxy-j2-core-j260m-16gb1gb-excelente-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=27890faf-0e3e-438a-93c1-230fa142ef47&position=25&search_layout=grid&type=item&tracking_id=f7fc3fc7-a3dd-49ca-aa5e-0bf3a53d537a&deal_print_id=4780bead-fef4-45f9-afad-9e3d2d8150ad&promotion_type=TODAY_PROMOTION
Samsung Galaxy J4+ Plus 4g 32gb 6.0 Pol,Samsung,499.0,424.0,15.03,https://produto.mercadolivre.com.br/MLB-4519758144-samsung-galaxy-j4-plus-4g-32gb-60-pol-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=620e9b8c-977a-4105-8ece-a8d6f300520e&position=41&search_layout=grid&type=item&tracking_id=d5dd8f8c-93fc-4304-b874-a2564fdf5534&deal_print_id=615cbd1b-8bb7-4480-be78-937b6a291b0a&promotion_type=TODAY_PROMOTION
Samsung Galaxy S21+ G996 Dual 5g 128gb 8gb Ram Tela 6.7'',Samsung,2299.63,1772.0,22.94,https://produto.mercadolivre.com.br/MLB-3330530093-samsung-galaxy-s21-g996-dual-5g-128gb-8gb-ram-tela-67-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=704bd8f3-e54b-417d-af7f-cb650198072b&position=21&search_layout=grid&type=item&tracking_id=63870f05-54ba-4e9b-afc7-06345254e337&deal_print_id=876a7059-8484-43c8-908b-3f1eacf780bf&promotion_type=TODAY_PROMOTION
Samsung Galaxy S9 Dual Sim 128 Gb Titanium Grey 4 Gb Ram,Samsung,1099.0,967.0,12.01,https://produto.mercadolivre.com.br/MLB-4523365054-samsung-galaxy-s9-dual-sim-128-gb-titanium-grey-4-gb-ram-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=704bd8f3-e54b-417d-af7f-cb650198072b&position=12&search_layout=grid&type=item&tracking_id=63870f05-54ba-4e9b-afc7-06345254e337&deal_print_id=876a7059-8484-43c8-908b-3f1eacf780bf&promotion_type=TODAY_PROMOTION
Samsung Galaxy S9 Plus 128 Gb Violeta 6 Gb Ram,Samsung,1199.0,1043.0,13.01,https://produto.mercadolivre.com.br/MLB-3675875059-samsung-galaxy-s9-plus-128-gb-violeta-6-gb-ram-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=8b32cbb5-f435-4bea-a05b-3ce07d50ffb2&position=24&search_layout=grid&type=item&tracking_id=9b31bdf1-a9f2-4a74-a8c9-5917386a357d&deal_print_id=1e9af917-8aaa-4a9c-bc37-57ab76f8e99a&promotion_type=TODAY_PROMOTION
Samsung Galaxy S7 32gb Prata Original 4gb 12mp Seminovo Nfe,Samsung,729.0,656.0,10.01,https://produto.mercadolivre.com.br/MLB-3321134413-samsung-galaxy-s7-32gb-prata-original-4gb-12mp-seminovo-nfe-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=8b32cbb5-f435-4bea-a05b-3ce07d50ffb2&position=20&search_layout=grid&type=item&tracking_id=9b31bdf1-a9f2-4a74-a8c9-5917386a357d&deal_print_id=1e9af917-8aaa-4a9c-bc37-57ab76f8e99a&promotion_type=TODAY_PROMOTION
Samsung Galaxy A05 Dual SIM 128 GB verde 4 GB RAM,Samsung,1331.67,799.0,40.0,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=OCZEib7%2FZTCBLJujKlwKlWsgEnib1BPr0MXIC2oP%2Fp9Du5q%2BIaf%2Be1cpdQTapM3SFWMj6bsYb9IqdaRt%2B5MCAq9GOgX0W0wMFiw%2B2DSehz8qvCv2g20s3MJoTmjef5Yvp9U78QjLbJ6E9085%2FWMzlCWsMDRqDE9CvE8BwYw8tB%2FXES%2BdgTfuQMAmEr8oSHfiGXC%2FwxBofVhaj3Gz16bjmg8O%2Bo4FeGU6kdQn5PRcHyw%2BZC3SptqEAiwxfCQ8vDofW6VzKu%2Bm%2BTKg97tMrKArK3T3yyxqkbnR2PdT1QDIxE3%2B4tLRVbURcGOadfVQWTWCqTGTyC5FSEFrTWmGflBBe9N5Pg1ggVQgFmJWS%2Fyu7Z8YhwhzSz5S7AwNBiOidoQF88at6QYbP1cmKEF2%2B60uhCeVk1KKs7ppMHtsN5YUL3V8hbM2eDq3Su6s8SqHWb8S4AYf8gAcLkLKr8QAOdfhZr5Xm4rT7aKcl3aXMsFrZeoICN8s%2F6nY5ko2XqtJTQq3TBOYAmhhSDtJdwkXrf0EO1kFNROk82t17v1JOtg6dNtOq%2BCC%2BI0UGZJGVdEj1uATVM%2F8jamN8KGO5gDtGKeMBbr4kvKavTCpJeJsDZSlhO9W9aEEHQpnceHcAjfPYkISS1A%2BXc%2BDlCGfamtX8VQsGT2mCBpN4SDNOpsDD5uRuFTg%2FWPQneZ35yIN2mteDmJW496LaXASQ%2F83EesyjnR5nd9lkVIdHrFZMXq%2FNpadOUO8Ym8tq1SRXTBURQxYST7qhX6f%2Fa7WLqhePu4G5zFtzTL0TJaurp0K1pBb7cMH0iK%2F4bKhhjkaIEikjIK0rNe5zi13GrgV6yQMJFlAqVBbn76EyfOSQuU%2BQdW%2BrsJBX6m%2B2POOixBiQBUMJmGKQJx%2BBJ7Ri8e6hDYLmJZOfhuryUcN9NeFSWM%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fmax-bid-item-factor%2B23928%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fmax-bid-capped%2B36382%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Flax-top-domain%2B23443&rb=x
Samsung Galaxy A05 Dual SIM 128 GB Preto 4 GB RAM,Samsung,1331.67,799.0,40.0,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=I%2BBEcLZHhF12qxM1qrWk%2BMrqTLmEAPmiJd39MHQ9jNcwTe5KN%2FVJltopwK1QkHObsUDluOofCa%2FKD8mxaMZopmhWa23jO2fCAyEICYvgM7aw70Xp3Y01UlfT41Gpti1vTxy5Ra5ZLllcnGINKxppktpnPDrok0k%2B2%2FOxw6a6XaWQtuEHnYdMbk80YsneQMP9xd3%2FCtproTU3Van7jtsMu9pgyhRzkUdhT1uUflEh6KHaxfmdfP08KfFbk5PUd%2Bw%2B4tykY9bw8vWbS5Wbvi1WqB1LCPASz01B04zmbskT%2FszVJYQY1mTZfPXXiXnWiunIr1FmlS8h2%2BniAyFKw%2F3nQD551FOoWoeCsNug2LCpSAV6W%2FJ21WbECz%2FdgSmtPJ8vUEuOZDh65skql%2Fv88Dy0OIFpm%2B0RkMcStBrbfmTEn4SAbRSi4CfUiE%2BleRVsGdHENfRCMD9ird3zAN8fBrPmAv%2B9IpA9bHdXfp3l%2FsV%2BV2P18Ny84GyPj4YNFlDyeaFyFMisj%2B%2FMZWmDFk9T1JIInUjX%2FazaA76717UP0T10pwyOc9jUDYgmvDWaxqH%2FEVmwizcm3kwwnVyHTbmytgujBMZfqTDb8vB11TFG32%2BnrhmEAErx1TBBRXmeKwaW0xe%2Fx1RrSPkU3d1VVc%2F66cujJ%2FecZ2AmnJNSNXsiqsCoggjvN8sXnlWTIHfAAV1pYQbh%2BZww50ICWXV4xrDJMMsw%2FZFxgTwGGTsFNlrPmJNdAkjCmqUvsXJuspHnGgKq6rupMW7myoDgX8gjvtzCRO2Q7g%2BIXbWobpxbljYNRWS2DE1wB05UoMqha75XcgKvGjmqmZWt3WWJX2EyRnjOIHK%2FhKX95B2QXZisYfGHZkfRGyRqzPh1BVCDxwvorofv%2BgT4klg7C51tLvjhKQLUxIXkYIOhdTP3bQ%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fmax-bid-item-factor%2B23928%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fmax-bid-capped%2B36382%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Flax-top-domain%2B23443&rb=x
Samsung Galaxy A15 4G Dual SIM 256GB Verde claro 8GB RAM,Samsung,1699.0,1069.0,37.08,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=zc9XhmUl27dV%2FvOaTNdsPt4bDW%2FTkTy9feKHQ3LZYS2DsB%2B%2F%2F9A0l7pfFmJHEnP7yribWPpAJ3xeCbTR7tQ7pmVDfkao84Uhn3pC8KeNxQDELWmuYa3dhu16iZE3roFtRoqgiBZz%2F7iLSnmiWqzWb6iMnM5SUvfDbRul4KnYamM8D3r0qj1pMXAjvOyzJ3Hv8A1l98nBCzxz%2BK4i8q9iYjRJaUSfWX6x85l0thMxKGiKHg1a3hjeH%2BEL2C9ufhViKzrlr5Vel2fqoHN497paN%2BZdycXy0pFiCxE5%2BNnYQKZA71vBQIMuWvOtscBLZmFioNAGBiij4m%2BLUAqr0HpwfhDgJZtHXkD72DA8%2BiTJCVr9Vhjy9wNnhhub5c737UHPOBLEKXisJsxZlKHEXKGgNZKqdxmPZegPLITJvh2%2FgqKiDke0kvbXpSw2wgf%2FBjvezUxDxIPm4z3D5Wkq0THDD7n2vaWL%2Fi%2Bk1AB2tBjIVdK%2BGp3RHHyhfv8L7uW0LP8t6ClONJEOfu7uI%2BwrEurcE%2Fh4OTUjwfEV7rM0XsM1pyX%2BxzbAnTfBrG97bZTvskizo7N%2B7YNk%2BiGB1QIdakVdt1%2FxMgNze6n00rxwhmo409FwF0ZVOOTWQLhagsDH6S03yMOPZ0a8DwO3GJr80x%2BusP5ZbhnvqdxRJfjr%2FD2CyMGFYesdF5ER%2BL9VQxfKi0iaJSFTT6s8b6gWUcvP8jkZLbPt%2B4jjQ%2Bo%2FB9PyZPAPK24fxEH0JYRzoGjME%2FWJ2gpPU7FgoCkgjkroM9cG7CQWHglcrKFdSX2tqWlpRVOt96q7Q2RhXTwltqcutRH4c0b27b%2FM1Xt0%2Bg2PcYQZG9wMfZYJbTO0XDqHC5EzE5nwY7ZmXP2MTVDMN3uDxarvAmtbg2w7WwZ%2BABpGvbpSUMve5cUsXOT2zxf%2BCBexTDLtSA%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fmax-bid-item-factor%2B23928%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fmax-bid-capped%2B36382%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Flax-top-domain%2B23443&rb=x
